ID,Tweet,Created_at,Location,Geo_coordinates,Followers_for_the_user,Friends,Sentiment_analysis 
1070803474663714816,"RT @TeaPainUSA: The wide-eyed kiddies over at @FoxNews are clingin' to the 3 great beliefs of the Christmas season.

1. Santa is white
2. J…",2018-12-06 22:13:37,"Berkeley, CA",None,316,186,0.4
1070803474747715584,RT @EdKrassen: Yesterday Trump quoted a Rasmussen poll claiming that he has a 50% approval rating.  Please recall that Rasmussen also predi…,2018-12-06 22:13:37,,None,91,243,0.0
1070803474697334786,RT @DavidCornDC: EXCLUSIVE: Documents point to illegal campaign coordination between Trump and the NRA https://t.co/Ljzs3nsnxZ via @MotherJ…,2018-12-06 22:13:37,Barbados,None,1188,2095,-0.5
1070803475003371520,"RT @essenviews: Trump critics call him out: Trump and first lady Melania Trump stood, but did not recite 
the Apostles' Creed, which was wr…",2018-12-06 22:13:37,"Tempe,az",None,207,394,0.25
1070803475162894336,"RT @SassyKadiK: To those of you criticizing Hillary for not acknowledging Trump, fuck that.
Damn lucky she didn't knock him into next week.",2018-12-06 22:13:37,"Wontierioniasiopolis , MS",None,1133,888,-0.022222222222222237
1070803475083210753,"RT @DanRather: Trump apparently shrugged off coming debt crisis with ""Yeah, but I won't be here."" Sadly that sentiment could also apply to…",2018-12-06 22:13:37,"East Lansing, MI",None,2103,4573,-0.225
1070803475410415619,RT @LifeNewsHQ: BREAKING NEWS: Trump Admin Halts Another Contract to Purchase Body Parts of Aborted Babies for Tax-Funded Research https://…,2018-12-06 22:13:37,"Monte Cassino, Italia",None,1081,2897,0.0
1070803475431337990,RT @mlandtr78: @JohnWDean Trump is an ignorant bigoted piece of shit..........do your work Bob Mueller and nail the bastard.,2018-12-06 22:13:37,"Ministry of Magic, London",None,5188,5631,0.0
1070803475573936129,"RT @TeamPelosi: Nancy Pelosi says funding for Trump's 'immoral, ineffective, expensive' border wall is off the table

https://t.co/l7MaB4UX…",2018-12-06 22:13:37,,None,1181,4267,-0.5
1070803475573817344,RT @morgfair: Here's why Donald Trump could easily go down in history as a worse traitor than Benedict Arnold https://t.co/KIu0Ywzefk,2018-12-06 22:13:37,mile high city,None,111,176,-0.2777777777777778
1070803475792056321,"RT @wilytone: @DouthatNYT Such bigoted, racist BS.
Trump - WASP
Bushs/Reagan - WASPs
They brought the middle-class to it's knees. They made…",2018-12-06 22:13:37,,None,6017,3868,0.0
1070803476194693120,RT @nancy_hamm1: This would be good to see the Clinton Investigation! Trump Reportedly Set to Nominate William Barr as AG: Barr Said Clinto…,2018-12-06 22:13:37,"Tampa, FL",None,11477,11369,0.875
1070803476521771008,"RT @RobertMaguire_: In what appears to be yet another example of a foreign gov't making payments to a property Trump profits from, the Roma…",2018-12-06 22:13:38,usa,None,1130,1440,-0.125
1070803476584652801,RT @TheChristianLft: Seth Meyers Issues Scathing Warning About Mike Pence: ‘As Slippery Of A Liar’ As Trump https://t.co/j2rhBoIiWT,2018-12-06 22:13:38,"Orange County, California",None,4227,4395,-0.6
1070803477176168450,"RT @brianklaas: The stock market on the day Trump signed the tax bill: 24,754

The stock market today, nearly a year later: 24,480.

That's…",2018-12-06 22:13:38,Chicago,None,510,1991,0.05
1070803477025173504,"RT @Fahrenthold: Story says that the Trump golf club has a shuttle that drives this employee -- and others -- to work, b/c the club knows t…",2018-12-06 22:13:38,,None,758,978,0.0
1070803477104709632,"RT @dabeard: Take Two: Workers at #Trump estate faced racial epithets, deportation threats https://t.co/wkC6ttjCS1 @thedailybeast",2018-12-06 22:13:38,"Scottsdale, AZ",None,1560,4984,0.0
1070803477373378561,McDonald's,2018-12-06 22:13:38,,None,3752,4869,0.0
1070803477532684289,"RT @ChuckCallesto: This crosses way TOO MANY lines and is becoming the NORM... Has to STOP...

SICK: Actress Bette Midler Fantasizes About…",2018-12-06 22:13:38,Between Memphis and Nashville,None,473,1200,0.07857142857142856
1070803477893406721,RT @Wanderer19: Drug makers are jacking up prices months after Trump boasted they were rolling them back at his request https://t.co/bJ7WsD…,2018-12-06 22:13:38,,None,753,644,0.0
1070803477696253952,Donald Trump,2018-12-06 22:13:38,"Old Trafford, Casterly Rock. ",None,4460,2476,0.0
1070803478098968578,"RT @w_terrence: Hilary and Bill Clinton didn’t Acknowledge Trump. They did not even look at him.

They Must be Mad

RETWEET if you think sh…",2018-12-06 22:13:38,,None,408,4960,-0.625
1070803478144897024,trump hasn't destroyed the world in the last two years - great accomplishment,2018-12-06 22:13:38,Hawaii,None,1494,4773,0.4
1070803477998252037,"RT @funder: It was Trump’s campaign.
It was Trump’s transition.
It was Trump’s foundation.
It was Trump’s companies.
It was Trump’s Russian…",2018-12-06 22:13:38,,None,15,38,0.0
1070803478832852992,"RT @mikespiesnyc: Please read my latest investigation, published in partnership with Mother Jones: Documents Point to Illegal Campaign Coor…",2018-12-06 22:13:38,"City of Angels, California",None,1429,1728,0.0
1070803479411666944,"RT @AaronBlake: Hey look it's a column in which William Barr says it was totally okay for Trump to fire Comey.

https://t.co/kGw9HgbzJ8

Th…",2018-12-06 22:13:38,"Studio City, California",None,35993,622,0.5
1070803479449481216,"RT @RobertMaguire_: In what appears to be yet another example of a foreign gov't making payments to a property Trump profits from, the Roma…",2018-12-06 22:13:38,Leon Valley Texas,None,562,574,-0.125
1070803479508074497,"RT @Sky_Lee_1: The @NRA spent $30 million to help elect Donald Trump, more than any other independent conservative group!

Who is truly sur…",2018-12-06 22:13:38,California. ,None,29453,27431,0.21500000000000002
1070803479570993153,"RT @ida_skibenes: Sexism is attacking Hillary for not smiling at Trump, the man who has harassed her basically every goddamn day for three…",2018-12-06 22:13:38,,None,538,749,0.0
1070803479202025472,"RT @HillReporter: Trump 2020 Campaign Has Funneled Over $1 Million To His Businesses, New Report Claims https://t.co/NjuOyNmKI0",2018-12-06 22:13:38,"Texas, USA",None,700,989,0.13636363636363635
1070803478874869760,"President Trump Leads Made in America Roundtable https://t.co/o9VB7mvI5O via @YouTube

THE GREATEST https://t.co/U3JScfyyAr",2018-12-06 22:13:38,United States,None,21572,21681,1.0
1070803479990595590,"RT @richardcalhoun: Trump: ""I Won't Be Here"" When The Coming Debt Crisis Goes Nuclear | Zero Hedge https://t.co/ZRMEY3HnZf",2018-12-06 22:13:38,Another Place,None,973,947,0.0
1070803480229699584,"RT @ddale8: Trump recalled the Hanukkah miracle, decried antisemitism and violence against Jews past and present, praised Israel, criticize…",2018-12-06 22:13:38,"Bethlehem, Pennsylvania",None,2169,2377,-0.125
1070803480091222016,"RT @PhilippeReines: Agree w/@danpfeiffer. Dems need to stop letting the Right pick our leaders, our Speaker, our nominee, our President. Th…",2018-12-06 22:13:38,,None,71,461,0.2857142857142857
1070803480179294210,"RT @TeamPelosi: Nancy Pelosi says funding for Trump's 'immoral, ineffective, expensive' border wall is off the table

https://t.co/l7MaB4UX…",2018-12-06 22:13:38,"Hoogezand-Sappemeer, Nederland",None,483,496,-0.5
1070803479986204673,"RT @peterdaou: How many times are women politicians going to be told to go away, to shut up, to quit, to go knit? How many times are people…",2018-12-06 22:13:38,"Phoenix, AZ",None,5158,5433,0.5
1070803480611381258,RT @RudyGiuliani: #REALNEWS: Woodward says no evidence of https://t.co/TZAyo1B7QP does Manafort’s team. Mueller can investigate endlessly a…,2018-12-06 22:13:39,,None,588,1225,-0.125
1070803480674230274,"RT @soledadobrien: The media so desperately wants to plug President Trump into the narrative that he is a normal President, behaving like a…",2018-12-06 22:13:39,In the world,None,726,1098,0.175
1070803480707850240,"RT @Antiwarcom: Trump’s Timidity Is Letting Comey Off the Hook
by Ray McGovern
@raymcgovern #JamesComey #Comey #RussiaGate
https://t.co/NeR…",2018-12-06 22:13:39,,None,820,479,0.0
1070803480783278080,@hartfordcourant What’s that again? Race baiting and Trump bashing? I turn off any “sports analysis” on that channe… https://t.co/WmOFJCfLGB,2018-12-06 22:13:39,Mountains of Madness,None,1512,1496,0.0
1070803481123008513,Donald Trump's Deafening Silence On North Carolina Election Fraud https://t.co/dNE3dojptb via @Yahoo,2018-12-06 22:13:39,,None,844,2318,0.0
1070803480980480000,RT @HillReporter: Documents Appear to Show That The NRA &amp; Donald Trump Violated Campaign Coordination Law https://t.co/dXYmrMfrqm,2018-12-06 22:13:39,"Trumplandia, Idiocracyville",None,317,714,0.0
1070803480913346560,"RT @Brasilmagic: Undocumented immigrant worker at Trump golf club lashes out at president's 'abuse': 'We are tired of the insults'

What a…",2018-12-06 22:13:39,too far south for Jersey girl,None,937,1292,-0.4
1070803481630363648,"RT @TheGoodGodAbove: Dear @TwitterSafety,

Someone is desperately trying to get My Holy and Divine Account shut down by reporting every twe…",2018-12-06 22:13:39,"Manhattan Beach, California",None,3781,5001,-0.37777777777777777
1070803481487802368,Glad to hear plea deal falls to pieces....now we have to wait for Trump to fall to pieces (and be put together agai… https://t.co/3B5TJvropF,2018-12-06 22:13:39,"Montana, USA",None,558,719,0.5
1070803481781506048,"RT @kylegriffin1: Trump and the NRA used the same consultants to spearhead TV ad blitzes during the '16 election, possibly in violation of…",2018-12-06 22:13:39,"Tonto Basin,AZ",None,1758,1816,0.0
1070803481961713664,"RT @AaronBlake: Hey look it's a column in which William Barr says it was totally okay for Trump to fire Comey.

https://t.co/kGw9HgbzJ8

Th…",2018-12-06 22:13:39,,None,6354,6860,0.5
1070803482163109888,"RT @KevDaly: @jaketapper @PamelaBrownCNN So they're now into taking hostages for ransom?
Which one of Trump's mob associates told him that…",2018-12-06 22:13:39,,None,815,949,0.0
1070803482217721856,RT @WashTimes: Jeb Bush: 'Gracious' Trump 'couldn't have been nicer' after my father's death https://t.co/5PoGArBzo5,2018-12-06 22:13:39,,None,846,1651,0.0
1070803482716848129,"RT @MrFilmkritik: Trump repeatedly screams ""Lock her up"" at his rallies, and just a few weeks ago a MAGA person sent pipe bombs to her and…",2018-12-06 22:13:39,,None,227,418,-0.2
1070803482595217408,"RT @1IronMan2018: Here they are; 8 Republicans who spent their 4th of July in Russia -

Senators: Ron Johnson, WI
Richard Shelby, AL
John H…",2018-12-06 22:13:39,"Parker, CO",None,323,1323,-0.1
1070803483480244224,RT @Independent: Hilary Clinton appears to completely blank Trump when the president stands to shakes hands with the Obama's https://t.co/d…,2018-12-06 22:13:39,Copenhagen,None,630,1743,0.0
1070803484537057281,RT @Franklin_Graham: It's a shame the media &amp; Trump-haters couldn’t even let the funeral of a well-loved president go by w/out trying to fi…,2018-12-06 22:13:39,Las vegas,None,1402,1458,0.0
1070803484214222854,"RT @TDPattillo: ABC: Trump didn’t recite Apostles’ Creed
CBS: Trump didn’t recite Apostles’ Creed
NBC: Trump didn’t recite Apostles’ Creed…",2018-12-06 22:13:39,"Helotes, TX",None,3677,3881,0.0
1070803484855951360,RT @Serpentine202: Corey Lewandowski stomps off after nearly brawling with Florida Republicans at Trump hotel: report https://t.co/8Kivs0p6…,2018-12-06 22:13:40,"Kansas City, MO",None,4850,5570,0.1
1070803484818227201,"RT @Rkrahenbuhl: Segundo fontes, o presidente Donald Trump e o vice-presidente Mike Pence não devem ir a posse do presidente Jair Bolsonaro…",2018-12-06 22:13:40,"Curitiba, Brasil",None,4022,2552,0.0
1070803484948221952,RT @EthanObama: The difference is the Clintons and Clinton Foundation have released their taxes for the last 30 or 40 years.  trump hasn't…,2018-12-06 22:13:40,Northeast,None,3734,1911,0.0
1070803484985876480,RT @Margare41118831: The U.S. Just Became a Net Oil Exporter for the First Time in 75 Years.                           Thank President Trum…,2018-12-06 22:13:40,somewhere,None,4505,4355,0.125
1070803485271056384,RT @ScienceMarchDC: This is the opposite of what the EPA should be doing. https://t.co/bpOmiTJlOI,2018-12-06 22:13:40,Seattle,None,3087,837,0.0
1070803485258506240,RT @itsJeffTiedrich: so Trump managed not to take out his stupid mushroom dick and wave it around at the Bush funeral and predictably our l…,2018-12-06 22:13:40,,None,79,72,-0.5
1070803485610917888,RT @SaysHummingbird: Republicans push new $25 billion bill to fund Trump’s wall **by stripping access to programs like food stamps** https:…,2018-12-06 22:13:40,,None,746,680,0.13636363636363635
1070803485342531586,😂😂😂,2018-12-06 22:13:40,"Buenaventura Lakes, FL",None,131,279,0.0
1070803486210752512,hugh jackman est ami avec une seule trump mais ça veut pas dire qu'il supporte sa politique hein!,2018-12-06 22:13:40,martin,None,4416,198,0.0
1070803486378471427,RT @OMGno2trump: Breaking:  Trump is making the US trade deficit worse.  It's now at a 10-year high.  Worse than Obama.  He doesn't underst…,2018-12-06 22:13:40,"Colorado, USA",None,331,349,-0.21333333333333335
1070803486529458176,"RT @aseitzwald: Yeeks: The Boston Globe Ed Board, which called on Elizabeth Warren to run for president in 2016, suggests she pass this tim…",2018-12-06 22:13:40,"Washington, DC",None,66756,1183,0.0
1070803486563057665,RT @DevlinBarrett: SCOOP: Trump has told advisers he will nominate William Barr to be the next attorney general; announcement could come in…,2018-12-06 22:13:40,"Bethesda, MD",None,752,851,0.02500000000000001
1070803486323789824,"RT @skb_sara: Attention Patriots! 📡📡

I'm giving my friend John shoutout. Help PUSH  him to 130K followers!! 👏👏

His tweets rock and he's…",2018-12-06 22:13:40, CANADA,None,4029,3981,0.0
1070803486592385024,"Yeah, then he'll just bad-mouth and name-call like the juvenile, trust-fund brat that he is.",2018-12-06 22:13:40,,None,2397,2507,-0.25
1070803486554628096,"RT @AaronBlake: In Nov. 2017, NYT reached out to 10 former attorneys general about the appropriateness of Trump calling for specific invest…",2018-12-06 22:13:40,"Brooklyn, New York",None,2111,2031,0.016666666666666673
1070803487020195842,RT @samstein: NEW: Trump has told aides he doesn’t care about the national debt in part because when it becomes truly untenable he will be…,2018-12-06 22:13:40,,None,81,708,0.13636363636363635
1070803487158607874,RT @Sandinin: Terrible!!! Moreno es un farsante!!! https://t.co/XAuVMMYJPt,2018-12-06 22:13:40,Guayaquil ,None,530,369,-1.0
